,latitude,longitude,tile_0.1,extent_0.1,tile_0.25,extent_0.25,tile_1,extent_1,slope_deg_0.1,roughness_std_0.1,relief_p2p_0.1,mean_bathy_0.1,slope_deg_0.25,roughness_std_0.25,relief_p2p_0.25,mean_bathy_0.25,slope_deg_1,roughness_std_1,relief_p2p_1,mean_bathy_1,bath_cluster
29,50.368389,-4.18525,"[[-11.00013728 -10.09471072  -9.18871182 ... -12.00086505 -12.00079875
  -12.00073241]
 [-10.81888776 -10.01191796  -9.20443807 ... -11.57266455 -11.60541717
  -11.63819049]
 [-10.63763824  -9.92912521  -9.22016433 ... -11.14446404 -11.21003559
  -11.27564858]
 ...
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[-4.231249809265137, -4.135416507720947, 50.318748474121094, 50.41458511352539]","[[-52.99963379 -52.99963379 -52.99963379 ... -44.92915344 -44.46452332
  -44.00000763]
 [-52.53546143 -52.53546143 -52.53546143 ... -44.92915344 -44.46452332
  -44.00000763]
 [-52.07128906 -52.07128906 -52.07128906 ... -44.92915344 -44.46452332
  -44.00000763]
 ...
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[-4.306250095367432, -4.0604166984558105, 50.243751525878906, 50.48958206176758]","[[-80.         -79.11815643 -79.99972028 ... -71.         -70.99967705
  -71.        ]
 [-80.         -79.11815643 -79.90969678 ... -71.         -70.11812592
  -71.        ]
 [-79.         -79.         -79.23590088 ... -70.18018056 -70.
  -70.        ]
 ...
 [-34.         -33.32623793 -32.41640902 ...          nan          nan
           nan]
 [-34.         -33.11815643 -33.         ...          nan          nan
           nan]
 [-33.00028229 -33.99973088 -33.76359136 ...          nan          nan
           nan]]","[-4.681250095367432, -3.6854166984558105, 49.868751525878906, 50.86458206176758]",2.245802971209976,4.601840378232225,15.08716799228018,-10.529349165909942,1.1804814487538726,4.434200027338347,17.538570859507615,-11.190669296013162,0.30801285861053573,4.606661148113605,14.754925165347785,-4.530967788626565,6
30,51.707389,-5.051778,"[[-21.00119019 -20.63918753 -20.27695604 ...          nan          nan
           nan]
 [-20.09481259 -19.66717208 -19.23926126 ...          nan          nan
           nan]
 [-19.18843499 -18.69515663 -18.20156647 ...          nan          nan
           nan]
 ...
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[-5.097916603088379, -5.0020833015441895, 51.66041564941406, 51.756248474121094]","[[-49.99999998 -50.00019849 -50.00039695 ... -23.8609314  -22.93167114
  -22.00263977]
 [-50.00002482 -49.78412948 -49.56828732 ... -21.07040405 -20.1411438
  -19.21211243]
 [-50.00004961 -49.56848581 -49.1370283  ... -18.28536987 -17.35610962
  -16.42707825]
 ...
 [-21.92949677 -21.46486664 -21.00035095 ...          nan          nan
           nan]
 [-21.46440887 -20.99977875 -20.53526306 ...          nan          nan
           nan]
 [-21.00023651 -20.53560638 -20.0710907  ...          nan          nan
           nan]]","[-5.172916889190674, -4.927083492279053, 51.58541488647461, 51.83124923706055]","[[-74.         -74.         -72.99957275 ... -31.9964811  -33.11477834
  -34.99825284]
 [-74.         -74.         -74.         ... -41.32645551 -42.74984652
  -39.8820024 ]
 [-74.         -74.         -73.81991357 ... -41.9426651  -42.18602386
  -42.47161592]
 ...
 [-89.9997708  -94.96546658 -94.8327066  ... -26.88856607 -24.11798859
  -22.47219711]
 [-88.23667516 -90.77716435 -92.29077148 ... -31.6533314  -31.88771212
  -26.11844635]
 [-90.99987029 -89.11807251 -88.23662562 ... -26.76491294 -25.23685835
  -25.0004425 ]]","[-5.547916889190674, -4.552083492279053, 51.21041488647461, 52.20624923706055]",,,,,0.2588857029703475,0.4627645135020322,1.2658289284522128,-6.12401081676879,0.27392417301106914,6.857791099844469,18.570171432577236,-9.490740551290118,4
31,51.6496,-9.9034,"[[-51.99829102 -51.99829102 -51.99829102 ... -48.36196461 -48.18084509
  -47.99995426]
 [-51.27685547 -51.27685547 -51.27685547 ... -48.23128588 -48.11555526
  -47.99997078]
 [-50.55175781 -50.55175781 -50.55175781 ... -48.0999438  -48.04993401
  -47.99998737]
 ...
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[-9.952083587646484, -9.856249809265137, 51.60208511352539, 51.69791793823242]","[[-68.         -68.         -68.         ... -57.         -57.
  -57.        ]
 [-68.         -68.         -68.         ... -57.         -57.
  -57.        ]
 [-68.         -68.         -68.         ... -57.         -57.
  -57.        ]
 ...
 [-11.50419725 -11.93573269 -12.36726813 ...          nan          nan
           nan]
 [ -1.75658471  -1.97245168  -2.18831866 ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[-10.027083396911621, -9.78125, 51.52708435058594, 51.77291488647461]","[[-145.99975586 -145.99975586 -145.23598052 ... -110.76324463
  -108.88165116 -108.        ]
 [-144.99998655 -145.10416623 -142.65333234 ... -108.09038563
  -108.         -108.88165283]
 [-146.         -144.44443473 -139.88910194 ... -108.76397705
  -109.79185928 -109.23602295]
 ...
 [          nan           nan           nan ...           nan
            nan           nan]
 [          nan           nan           nan ...           nan
            nan           nan]
 [          nan           nan           nan ...           nan
            nan           nan]]","[-10.402083396911621, -9.40625, 51.15208435058594, 52.14791488647461]",2.1103687162111697,5.679181306457342,17.679046630821794,-11.88788715656957,0.6113166907952742,3.0021374752474705,12.999090053095161,-14.550457045141608,0.30057786497224304,4.415918501329233,16.173419603980726,-12.24357000044492,6
32,51.8278,-8.0007,"[[-31.99993896 -31.81889343 -31.6378479  ... -37.2756958  -37.63778687
  -38.00010681]
 [-31.45609359 -31.20941022 -30.96272684 ... -37.09442139 -37.45651245
  -37.8188324 ]
 [-30.91224822 -30.599927   -30.28760578 ... -36.91314697 -37.27523804
  -37.63755798]
 ...
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[-8.047916412353516, -7.952083110809326, 51.78125, 51.87708282470703]","[[-60.00028994 -60.46477622 -60.92949142 ... -75.         -75.
  -75.        ]
 [-59.53515237 -59.78365125 -60.03227261 ... -75.         -75.
  -75.        ]
 [-59.07093043 -59.10386709 -59.13681998 ... -75.         -75.
  -75.        ]
 ...
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[-8.122916221618652, -7.8770833015441895, 51.70624923706055, 51.952083587646484]","[[-92.00028992 -92.11804834 -92.         ... -87.00013984 -87.
  -87.        ]
 [-91.00001259 -91.11785889 -91.11785889 ... -86.23627472 -86.22207607
  -87.        ]
 [-91.         -91.         -91.         ... -86.         -86.
  -87.00000763]
 ...
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[-8.497916221618652, -7.5020833015441895, 51.33124923706055, 52.327083587646484]",0.8567219805980816,1.4639743637341054,5.788571253413513,-3.7533952155715467,0.6322957114326528,2.1158270551842704,7.187706342896858,-5.522833299958331,0.443282056084469,7.937302077120647,28.522526283292954,-13.693631736550433,4
33,48.640812,-2.028103,"[[         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 ...
 [-16.         -16.         -16.         ...  -6.81504637  -6.68401658
   -6.5529868 ]
 [-16.         -16.         -16.         ...  -7.40582382  -7.34012102
   -7.27441821]
 [-16.         -16.         -16.         ...  -7.99960015  -7.99955594
   -7.99951172]]","[-2.0770833492279053, -1.9812500476837158, 48.59375, 48.68958282470703]","[[         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 ...
 [-25.21240342 -25.1795113  -25.14661917 ... -20.         -20.
  -20.        ]
 [-26.60767419 -26.35871483 -26.10975548 ... -20.         -20.
  -20.        ]
 [-28.00019837 -27.5355971  -27.07099584 ... -20.         -20.
  -20.        ]]","[-2.152083396911621, -1.90625, 48.51874923706055, 48.764583587646484]","[[         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 ...
 [-48.         -47.32651135 -47.         ...          nan          nan
           nan]
 [-49.00001526 -48.         -48.         ...          nan          nan
           nan]
 [-49.00001526 -48.         -48.         ...          nan          nan
           nan]]","[-2.527083396911621, -1.53125, 48.14374923706055, 49.139583587646484]",0.9911004479482426,1.2036350061454575,3.801682130443262,-2.9158543648091277,0.4560593554464688,1.6647772125786635,6.0469431476751465,-4.761322045985455,0.16095736650362938,2.10645375189929,7.13448720564321,-3.609253744623027,2
34,51.716702,-5.0500002,"[[nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 ...
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]]","[-5.097916603088379, -5.0020833015441895, 51.66875076293945, 51.764583587646484]","[[-50.00005341 -49.53542328 -49.07090759 ...  -4.28326416  -6.14178467
   -7.99984741]
 [-50.00002862 -49.75106695 -49.50216661 ...  -5.11299634  -6.32451146
   -7.53572817]
 [-50.00000378 -49.96713596 -49.93427624 ...  -5.94436507  -6.50759865
   -7.0706935 ]
 ...
 [-20.00000379 -19.96702254 -19.93404941 ...          nan          nan
           nan]
 [-20.00002858 -19.75137886 -19.50279039 ...          nan          nan
           nan]
 [-20.00005342 -19.53530986 -19.07068076 ...          nan          nan
           nan]]","[-5.172916889190674, -4.927083492279053, 51.59375, 51.83958435058594]","[[-74.         -74.         -74.         ... -41.47245789 -43.
  -40.00011444]
 [-74.         -74.         -73.91011995 ... -41.35214996 -41.76940145
  -42.23541888]
 [-73.99998738 -74.23626709 -73.41666543 ... -31.63993541 -38.70872498
  -42.29112935]
 ...
 [-88.47290014 -90.55490301 -92.05456543 ... -31.83373875 -31.48503713
  -26.23654938]
 [-91.11797333 -89.13199561 -88.23620605 ... -26.67370723 -25.29840752
  -24.88214738]
 [-95.00083925 -91.2366333  -90.23669434 ... -24.99975586 -25.88193343
  -22.99983217]]","[-5.547916889190674, -4.552083492279053, 51.21875, 52.21458435058594]",,,,,,,,,0.5247426397550143,6.579395670813105,18.417915344244424,-12.763668154891425,4
35,51.649601,-9.9034004,"[[-51.99829102 -51.99829102 -51.99829102 ... -48.36196461 -48.18084509
  -47.99995426]
 [-51.27685547 -51.27685547 -51.27685547 ... -48.23128588 -48.11555526
  -47.99997078]
 [-50.55175781 -50.55175781 -50.55175781 ... -48.0999438  -48.04993401
  -47.99998737]
 ...
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[-9.952083587646484, -9.856249809265137, 51.60208511352539, 51.69791793823242]","[[-68.         -68.         -68.         ... -57.         -57.
  -57.        ]
 [-68.         -68.         -68.         ... -57.         -57.
  -57.        ]
 [-68.         -68.         -68.         ... -57.         -57.
  -57.        ]
 ...
 [-11.50419725 -11.93573269 -12.36726813 ...          nan          nan
           nan]
 [ -1.75658471  -1.97245168  -2.18831866 ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[-10.027083396911621, -9.78125, 51.52708435058594, 51.77291488647461]","[[-145.99975586 -145.99975586 -145.23598052 ... -110.76324463
  -108.88165116 -108.        ]
 [-144.99998655 -145.10416623 -142.65333234 ... -108.09038563
  -108.         -108.88165283]
 [-146.         -144.44443473 -139.88910194 ... -108.76397705
  -109.79185928 -109.23602295]
 ...
 [          nan           nan           nan ...           nan
            nan           nan]
 [          nan           nan           nan ...           nan
            nan           nan]
 [          nan           nan           nan ...           nan
            nan           nan]]","[-10.402083396911621, -9.40625, 51.15208435058594, 52.14791488647461]",2.110368720962668,5.679181306457342,17.679046630821794,-11.88788715656957,0.6113166965308209,3.0021374752474705,12.999090053095161,-14.550457045141608,0.30057786929456803,4.415918501329233,16.173419603980726,-12.24357000044492,6
36,51.827801,-8.0007,"[[-31.99993896 -31.81889343 -31.6378479  ... -37.2756958  -37.63778687
  -38.00010681]
 [-31.45609359 -31.20941022 -30.96272684 ... -37.09442139 -37.45651245
  -37.8188324 ]
 [-30.91224822 -30.599927   -30.28760578 ... -36.91314697 -37.27523804
  -37.63755798]
 ...
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[-8.047916412353516, -7.952083110809326, 51.78125, 51.87708282470703]","[[-60.00028994 -60.46477622 -60.92949142 ... -75.         -75.
  -75.        ]
 [-59.53515237 -59.78365125 -60.03227261 ... -75.         -75.
  -75.        ]
 [-59.07093043 -59.10386709 -59.13681998 ... -75.         -75.
  -75.        ]
 ...
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[-8.122916221618652, -7.8770833015441895, 51.70624923706055, 51.952083587646484]","[[-92.00028992 -92.11804834 -92.         ... -87.00013984 -87.
  -87.        ]
 [-91.00001259 -91.11785889 -91.11785889 ... -86.23627472 -86.22207607
  -87.        ]
 [-91.         -91.         -91.         ... -86.         -86.
  -87.00000763]
 ...
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[-8.497916221618652, -7.5020833015441895, 51.33124923706055, 52.327083587646484]",0.8567219975981123,1.4639743637341054,5.788571253413513,-3.7533952155715467,0.6322957217336139,2.1158270551842704,7.187706342896858,-5.522833299958331,0.4432820603609267,7.937302077120647,28.522526283292954,-13.693631736550433,4
37,51.84,-8.3039999,"[[         nan          nan          nan ... -10.36261515 -10.18153646
  -10.00045778]
 [         nan          nan          nan ... -10.79081842 -10.57692081
  -10.3630232 ]
 [         nan          nan          nan ... -11.21685904 -10.97030827
  -10.72375749]
 ...
 [ -7.36244621  -7.11577389  -6.86910156 ...          nan          nan
           nan]
 [ -7.18117733  -6.96732393  -6.75347052 ...          nan          nan
           nan]
 [ -6.99990845  -6.81887397  -6.63783948 ...          nan          nan
           nan]]","[-8.352083206176758, -8.256250381469727, 51.79375076293945, 51.889583587646484]","[[         nan          nan          nan ... -36.0708313  -36.53546143
  -37.00009155]
 [         nan          nan          nan ... -35.573781   -35.82274267
  -36.07170433]
 [         nan          nan          nan ... -35.07575033 -35.10861815
  -35.14148597]
 ...
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[-8.427083015441895, -8.181249618530273, 51.71875, 51.96458435058594]","[[ -98.          -97.11805725  -96.         ...  -89.2362442
   -89.          -89.        ]
 [-100.11781041 -101.77854092 -100.67476659 ...  -89.
   -89.          -89.        ]
 [ -95.47261047  -97.35447693  -98.05588041 ...  -89.
   -88.97209434  -88.76373291]
 ...
 [          nan           nan           nan ...           nan
            nan           nan]
 [          nan           nan           nan ...           nan
            nan           nan]
 [          nan           nan           nan ...           nan
            nan           nan]]","[-8.802083015441895, -7.806250095367432, 51.34375, 52.33958435058594]",0.5226822247437483,0.9320113206376565,4.1971741467908235,-13.153102251569235,1.0841553739351484,3.699856093924958,18.85214602939526,-12.28218648433995,0.31502806288558005,4.8388616928501635,14.599886838340044,-6.036540581581723,3
38,51.114389,1.322528,"[[-20.00012207 -20.00009996 -20.00007786 ... -28.18933314 -29.09495744
  -30.00058174]
 [-19.818848   -19.85165519 -19.88446238 ... -27.61125921 -28.35273703
  -29.09421485]
 [-19.63757393 -19.70321042 -19.7688469  ... -27.03318528 -27.61051662
  -28.18784797]
 ...
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[1.2729166746139526, 1.368749976158142, 51.06458282470703, 51.16041564941406]","[[-25.00030518 -25.00030518 -25.00030518 ... -43.07083828 -43.53526941
  -43.99970054]
 [-24.53521729 -24.53521729 -24.53521729 ... -43.10379437 -43.78429273
  -44.4647911 ]
 [-24.07104492 -24.07104492 -24.07104492 ... -43.13668558 -44.03282585
  -44.92896612]
 ...
 [         nan          nan          nan ... -12.06603282 -12.96234322
  -13.85865362]
 [         nan          nan          nan ... -11.56798884 -12.24823201
  -12.92847518]
 [         nan          nan          nan ... -11.07092527 -11.53552653
  -12.00012779]]","[1.1979166269302368, 1.443750023841858, 50.98958206176758, 51.235416412353516]","[[-40.00091552 -39.11841965 -39.00046617 ...          nan          nan
           nan]
 [-37.88201596 -37.13191622 -36.17371974 ...          nan          nan
           nan]
 [-38.99999523 -37.58274068 -36.94376418 ...          nan          nan
           nan]
 ...
 [         nan          nan  -0.76378059 ... -40.23620605 -41.
  -41.23620741]
 [         nan          nan          nan ... -42.88315964 -41.10453059
  -42.00000572]
 [         nan          nan          nan ... -47.52744675 -43.76366383
  -42.        ]]","[0.8229166865348816, 1.818750023841858, 50.61458206176758, 51.610416412353516]",0.6386743907570102,1.3307208132212942,4.662789204157633,-5.200613404764305,0.7370274514533767,3.852824196681695,15.110639694820552,-7.469842066530107,0.41546403169243523,7.484471736302872,26.43726727307629,-16.247247205749357,2
39,51.445639,0.743361,"[[         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 ...
 [ -5.91345422  -5.97904649  -6.04463876 ... -11.91345215 -11.91345215
  -11.91345215]
 [ -6.45727643  -6.4900394   -6.52280237 ... -12.45727539 -12.45727539
  -12.45727539]
 [ -7.00109863  -7.00103231  -7.00096599 ... -13.00109863 -13.00109863
  -13.00109863]]","[0.6937500238418579, 0.7895833253860474, 51.39791488647461, 51.493751525878906]","[[nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 ...
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]]","[0.6187499761581421, 0.8645833134651184, 51.32291793823242, 51.568748474121094]","[[         nan          nan          nan ... -26.000161   -27.23558255
  -29.99909401]
 [         nan          nan          nan ... -25.85412525 -25.11811447
  -25.23656499]
 [         nan          nan          nan ... -26.87541423 -24.02787052
  -25.00000729]
 ...
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
   -0.88179059]
 [         nan          nan          nan ...          nan          nan
           nan]]","[0.24375000596046448, 1.2395833730697632, 50.94791793823242, 51.943748474121094]",2.4113952706446087,5.124896368125986,19.62652665353609,-12.889675550524567,1.494928380653962,5.822820891870995,19.554878575008125,-14.587960346199715,0.5179603327222749,5.783748393955601,17.27889152960165,-7.931327370155808,6
40,51.211139,-4.112389,"[[         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 ...
 [-33.27549744 -33.0944519  -32.91329193 ... -29.86875034 -29.7532874
  -29.63775148]
 [-33.63804626 -33.45700073 -33.27584076 ... -30.11568196 -29.9674001
  -29.81902451]
 [-34.00059509 -33.81954956 -33.63838959 ... -30.36261359 -30.1815128
  -30.00029754]]","[-4.160416603088379, -4.0645833015441895, 51.16458511352539, 51.26041793823242]","[[ -1.          -1.          -1.         ...          nan          nan
           nan]
 [ -1.          -1.          -1.         ...          nan          nan
           nan]
 [ -1.          -1.          -1.         ...          nan          nan
           nan]
 ...
 [-41.92882157 -41.49728613 -41.06585698 ... -35.84204469 -36.20734576
  -36.57264683]
 [-41.46462442 -41.24875745 -41.03294364 ... -34.35083537 -34.06921073
  -33.78758609]
 [-41.00042727 -41.00022876 -41.00003029 ... -32.85962606 -31.93107571
  -31.00252535]]","[-4.235416889190674, -3.9895832538604736, 51.08958435058594, 51.33541488647461]","[[        nan         nan         nan ...         nan         nan
          nan]
 [        nan         nan         nan ...         nan         nan
          nan]
 [        nan         nan         nan ...         nan         nan
          nan]
 ...
 [-6.         -6.         -6.         ...         nan         nan
          nan]
 [-5.         -5.         -4.909747   ...         nan         nan
          nan]
 [-4.00042725 -4.00042725 -4.00010092 ...         nan         nan
          nan]]","[-4.610416889190674, -3.6145832538604736, 50.71458435058594, 51.71041488647461]",2.0464229795728537,3.0650185007981645,10.106986197616846,-5.987566586751362,1.4239149709601007,6.458896548038889,19.666840392179427,-11.942279941917079,0.27908956308200294,6.384705257985211,23.925985844348823,-22.005751004507957,7
41,45.56843333,-1.06148333,"[[nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 ...
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]]","[0.0, 0.0, 0.0, 0.0]","[[nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 ...
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]]","[0.0, 0.0, 0.0, 0.0]","[[nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 ...
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]]","[0.0, 0.0, 0.0, 0.0]",,,,,,,,,,,,,2
42,51.948,1.292056,"[[        nan         nan         nan ... -5.36237457 -5.18131603
  -5.00025749]
 [        nan         nan         nan ... -5.47798797 -5.32975873
  -5.18152948]
 [        nan         nan         nan ... -5.59301747 -5.47745171
  -5.36188596]
 ...
 [-1.27514806 -1.22531827 -1.17548849 ...         nan         nan
          nan]
 [-1.63769896 -1.52221058 -1.40672221 ...         nan         nan
          nan]
 [-2.00024986 -1.8191029  -1.63795593 ...         nan         nan
          nan]]","[1.243749976158142, 1.3395832777023315, 51.90208435058594, 51.99791717529297]","[[         nan          nan          nan ... -10.92909101 -10.46454646
  -10.00000191]
 [         nan          nan          nan ... -10.49780632 -10.24890367
  -10.00000102]
 [         nan          nan          nan ... -10.06567096 -10.03283555
  -10.00000013]
 ...
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[1.1687500476837158, 1.4145833253860474, 51.827083587646484, 52.07291793823242]","[[ -2.00012207  -2.00012207  -2.00006104 ... -43.23608589 -41.99994617
  -42.99993706]
 [ -5.76294198  -4.88146973  -3.88146973 ... -41.23620796 -41.79136427
  -41.11853027]
 [-10.99999849 -11.11097133 -10.81899071 ... -40.65282823 -42.97210335
  -42.00000146]
 ...
 [         nan          nan          nan ...  -4.23584366  -8.4161661
  -19.29027176]
 [         nan          nan          nan ...  -3.56252884  -9.10429119
  -13.99999383]
 [         nan          nan          nan ...  -5.23651314  -7.99996396
  -10.99907875]]","[0.793749988079071, 1.7895833253860474, 51.452083587646484, 52.44791793823242]",0.9046477358185017,1.5766397277003092,4.983860045664801,-2.961697969750862,0.5911367540399584,3.0472680930245986,10.9771792050506,-4.474672261273782,0.36765154100810915,4.0230749442674005,12.407430827843994,-5.02312450167832,3
43,51.21525,-3.134472,"[[        nan         nan         nan ...         nan         nan
          nan]
 [        nan         nan         nan ...         nan         nan
          nan]
 [        nan         nan         nan ...         nan         nan
          nan]
 ...
 [-9.0000083  -8.93436076 -8.86871322 ... -3.23089341 -3.11543819
  -2.99998298]
 [-9.00000415 -8.96718591 -8.93436766 ... -3.29654716 -3.14826265
  -2.99997814]
 [-9.         -9.00001105 -9.00002211 ... -3.36220091 -3.1810871
  -2.9999733 ]]","[-3.1812500953674316, -3.085416555404663, 51.16875076293945, 51.264583587646484]","[[         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 ...
 [-13.42588368 -13.02731425 -12.62869573 ...  -1.          -1.
   -1.        ]
 [-16.21093911 -16.24360037 -16.27626565 ...  -1.          -1.
   -1.        ]
 [-19.00148774 -19.46623024 -19.93102999 ...  -1.          -1.
   -1.        ]]","[-3.2562499046325684, -3.0104167461395264, 51.09375, 51.33958435058594]","[[nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 ...
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]]","[-3.6312499046325684, -2.6354167461395264, 50.71875, 51.71458435058594]",0.137431558199874,0.3170082105958095,1.158212522976492,-2.6837665253387555,0.08625180496276041,0.6066027374956928,1.885457130382091,-2.493227160263899,0.06388621240288075,1.097271982065154,4.08661651611427,-2.8042544541031815,3
44,51.55,-2.987444,"[[-1.         -1.         -1.         ... -5.27559368 -5.6378655
  -6.00013733]
 [-1.         -1.         -1.         ... -5.29129089 -5.55507483
  -5.81885877]
 [-1.         -1.         -1.         ... -5.3069881  -5.47228415
  -5.63758021]
 ...
 [        nan         nan         nan ...         nan         nan
          nan]
 [        nan         nan         nan ...         nan         nan
          nan]
 [        nan         nan         nan ...         nan         nan
          nan]]","[-3.035416603088379, -2.9395833015441895, 51.50208282470703, 51.59791564941406]","[[-3.99938965 -3.9996732  -3.99995676 ...         nan         nan
          nan]
 [-4.92956188 -4.49771097 -4.06586006 ...         nan         nan
          nan]
 [-5.85790307 -4.99476835 -4.13163363 ...         nan         nan
          nan]
 ...
 [        nan         nan         nan ...         nan         nan
          nan]
 [        nan         nan         nan ...         nan         nan
          nan]
 [        nan         nan         nan ...         nan         nan
          nan]]","[-3.1104166507720947, -2.8645832538604736, 51.42708206176758, 51.672916412353516]","[[nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 ...
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]]","[-3.4854166507720947, -2.4895832538604736, 51.05208206176758, 52.047916412353516]",0.8899237730267175,1.555176808230248,4.003929323497585,-2.581462934821352,0.43175144705626034,1.538283733184737,4.776368831282487,-3.358741816274607,0.03362791732540653,0.9462447818302869,3.579035317971809,-1.2481875681685786,3
